id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
replace this with a a
an appropriate prompt. So first thing we
need to do is select define below for
source of prompt user message. So we
define below and now we're going to
create a prompt and just to save time
I've actually
created
the relevant prompts for us. So let's go
into this particular file. You can just
download these files and use them for
your workflows.
And I'm going to just paste this
particular one here. You can see here it
says this is the prompt. It says please
analyze the following curriculum VTE
content and return relevant details
about the applicant and your
recommendation about the applicant
suitability to fill the position as
senior C sharp software developer. And
then we've got this JavaScript
expression here which will actually
contain the text that we've extracted
from the PDF file. So I'm going to copy
all this information here.
So this entire prompt I'm copying to my
clipboard. And then let's go back to NAN
and I'm going to paste it here for the
user message prompt. And you can see
this is green here, but I'm just going
to delete this this expression and show
you how you need to add that. So this is
the kind of base prompt here. And then
to get the content from the relevant CV,
we can just drag this text node at an
appropriate position onto our prompt
user message field like this. Great. And
it's green. And that's perfect. So we've
now got our prompt. So, we're asking the
model to summarize the content of the
person's CV, the applicant's CV before
sending that summarized content to the
person managing the interview process.
Okay, great. And we also can create a
system prompt. So, we want to define the
role for this particular AI agent, some
instructions and some rules. So we can
also
uh get that information from here. I've
already created that information for us
here. So we can just copy this here. All
of this here
let's copy that and let's create the
system prompt. So we want to hit add
option system message and then in the
relevant field
paste that prompt here. Okay. Okay. And
we can go through what what has been
written for the system prompt. So the
role this is all in markdown. That's why
